Bank1,-15245700.81,23,09/10/2035 00:00
Bank1,-15584859.11,24,09/10/2015 00:00
Bank1,-9315985.326,24,11/04/2016 00:00
Bank1,-10094795.12,24,10/10/2016 00:00
Bank1,-20972350.6,24,09/10/2017 00:00
Bank1,-16033685.45,24,09/10/2018 00:00
Bank1,-7219116.467,24,09/10/2019 00:00
Bank1,-11627788.92,24,09/10/2020 00:00
Bank1,-23224737.5,24,09/10/2025 00:00
Bank1,-28262970.85,24,09/10/2030 00:00
Bank1,-25079793.19,24,09/10/2035 00:00
Bank1,-15584859.11,25,09/10/2015 00:00
Bank1,-13856895.48,25,11/04/2016 00:00
Bank1,-13491638.18,25,10/10/2016 00:00
Bank1,-19506505.29,25,09/10/2017 00:00
Bank1,-7907574.902,25,09/10/2018 00:00
Bank1,-1166994.082,25,09/10/2019 00:00
Bank1,-7156630.93,25,09/10/2020 00:00
Bank1,-19301876.5,25,09/10/2025 00:00
Bank1,-23613137.31,25,09/10/2030 00:00
Bank1,-32458775.07,25,09/10/2035 00:00
Bank1,-15584859.11,26,09/10/2015 00:00
Bank1,-15845713.79,26,11/04/2016 00:00
Bank1,-18494577.01,26,10/10/2016 00:00
Bank1,-15616458.53,26,09/10/2017 00:00
Bank1,-13813437.81,26,09/10/2018 00:00
Bank1,-15028040.21,26,09/10/2019 00:00
Bank1,-20066553.17,26,09/10/2020 00:00
Bank1,-13713695.85,26,09/10/2025 00:00
Bank1,-9242953.444,26,09/10/2030 00:00
Bank1,-2740113.474,26,09/10/2035 00:00
Bank1,-15584859.11,27,09/10/2015 00:00
Bank1,-12018024,27,11/04/2016 00:00
Bank1,-17742022.22,27,10/10/2016 00:00
Bank1,-6904376.716,27,09/10/2017 00:00
Bank1,1213552.587,27,09/10/2018 00:00
Bank1,-2176853.319,27,09/10/2019 00:00
Bank1,-10112183.93,27,09/10/2020 00:00
Bank1,-33192299.31,27,09/10/2025 00:00
Bank1,-38744483.08,27,09/10/2030 00:00
Bank1,-39057251.21,27,09/10/2035 00:00
Bank1,-15584859.11,28,09/10/2015 00:00
Bank1,-15968528.57,28,11/04/2016 00:00
Bank1,-17421269.48,28,10/10/2016 00:00
Bank1,-23395421.85,28,09/10/2017 00:00
Bank1,-34423644.28,28,09/10/2018 00:00
Bank1,-37540140.28,28,09/10/2019 00:00
Bank1,-48745690.76,28,09/10/2020 00:00
Bank1,-39565967.8,28,09/10/2025 00:00
Bank1,-64992582.05,28,09/10/2030 00:00
Bank1,-52197621.4,28,09/10/2035 00:00
Bank1,-15584859.11,29,09/10/2015 00:00
Bank1,-21443911.37,29,11/04/2016 00:00
Bank1,-26167580.22,29,10/10/2016 00:00
Bank1,-26437930.87,29,09/10/2017 00:00
Bank1,-14718578.81,29,09/10/2018 00:00
Bank1,-14467710.73,29,09/10/2019 00:00
Bank1,-19479341.09,29,09/10/2020 00:00
Bank1,-8019211.479,29,09/10/2025 00:00
Bank1,-798537.2578,29,09/10/2030 00:00
Bank1,176516.2525,29,09/10/2035 00:00
Bank1,-15584859.11,30,09/10/2015 00:00
Bank1,-13106909.01,30,11/04/2016 00:00
Bank1,-15548724.82,30,10/10/2016 00:00
Bank1,-15381822.18,30,09/10/2017 00:00
Bank1,-2083226.671,30,09/10/2018 00:00
Bank1,5386516.753,30,09/10/2019 00:00
Bank1,-5002356.125,30,09/10/2020 00:00
Bank1,-5309378.198,30,09/10/2025 00:00
Bank1,-9067248.693,30,09/10/2030 00:00
Bank1,-1576149.329,30,09/10/2035 00:00
Bank1,-15584859.11,31,09/10/2015 00:00
Bank1,-14485995.13,31,11/04/2016 00:00
Bank1,-17487525.11,31,10/10/2016 00:00
